_signal,ar_coefficient_k_10_coeff_0,ar_coefficient_k_10_coeff_1,ar_coefficient_k_10_coeff_2,ar_coefficient_k_10_coeff_3,ar_coefficient_k_10_coeff_4,augmented_dickey_fuller_attr_pvalue,augmented_dickey_fuller_attr_teststat,binned_entropy_max_bins_10,c3_lag_1,c3_lag_3,change_quant_f_agg_mean_isabs_True_qh_0.2_ql_0.0,change_quant_f_agg_mean_isabs_True_qh_0.4_ql_0.2,change_quant_f_agg_mean_isabs_True_qh_0.6_ql_0.4,change_quant_f_agg_mean_isabs_True_qh_0.8_ql_0.6,change_quant_f_agg_mean_isabs_True_qh_1.0_ql_0.8,change_quant_f_agg_var_isabs_True_qh_0.2_ql_0.0,change_quant_f_agg_var_isabs_True_qh_0.4_ql_0.2,change_quant_f_agg_var_isabs_True_qh_0.6_ql_0.4,change_quant_f_agg_var_isabs_True_qh_0.8_ql_0.6,change_quant_f_agg_var_isabs_True_qh_1.0_ql_0.8,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_0,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_1,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_2,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_3,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_4,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_5,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_6,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_7,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_8,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_9,index_mass_quantile_q_0.2,index_mass_quantile_q_0.4,index_mass_quantile_q_0.6,index_mass_quantile_q_0.8,kurtosis,linTrend_attr_icpt,linTrend_attr_pvalue,linTrend_attr_rvalue,linTrend_attr_slope,linTrend_attr_stderr,maximum,mean,median,minimum,number_crossing_m_m_1,number_cwt_peaks_n_5,partial_autocorrelation_lag_2,partial_autocorrelation_lag_3,partial_autocorrelation_lag_4,partial_autocorrelation_lag_5,partial_autocorrelation_lag_6,partial_autocorrelation_lag_7,partial_autocorrelation_lag_8,partial_autocorrelation_lag_9,ratio_beyond_r_sigma_r_1,ratio_beyond_r_sigma_r_7,skewness,standard_deviation,time_reversal_asymmetry_statistic_lag_2,value_count_value_0.0,value_count_value_1.0,agg_autocorrelation_vlag_lag_0.25_f_agg_mean,agg_autocorrelation_vlag_lag_0.25_f_agg_var,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C0_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C1_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C2_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C3_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C4_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C5_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C6_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C7_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C8_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C9_bins10_f_agg_mean,frequency_info_N_components,frequency_info_maxFreq,frequency_info_maxPeriod,frequency_info_minFreq,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_0,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_1,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_2,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_3,max_langevin_fixed_point_t_m_3_r_30,number_crossing_mean,number_crossing_meansigma_lb,number_peaks_r_n_1,number_peaks_r_n_5,number_peaks_r_n_50,relative_quantile_q_0.2,relative_quantile_q_0.8,symmetry_v,timelength,value_count_median
SY_AR2_Timmer2_N10000_T10_tau50_eta1000_Mamp0.6_Tmod250_3.dat,0.02030910914906543,1.5764219015514396,-0.930361763511931,-0.041694711169400836,0.03749867178275665,0.0,-92.24278662161225,1.7053985463348562,4.540974839830892,-2.950484541708119,2.3981486259541986,1.1868180689655172,1.0482342258566977,1.1081455307262569,2.4047549923195084,3.703623217001929,0.7043637230252365,0.5744399270726528,0.7314053473124278,3.9216808469758444,0.130049877376148,0.09604907158712057,0.10798179267318472,0.08680656630614714,0.09966541381152559,0.07833866443259184,0.14769124974147618,0.09614651920391647,0.0826459091934831,0.07462493567440631,0.1925,0.3842,0.5998,0.7821,0.04642019419566834,-0.03658589262377961,0.397558498708502,0.008460803104199157,1.807201312406833e-05,2.1361061655040042e-05,24.122,0.05376513699,0.084261,-23.301,1978.0,906.0,-0.9614198881103907,-0.013609257800094338,0.009011196759772922,-0.013041212864545513,0.009072876095576604,-0.015150231045053883,-0.004241793339445253,0.005663067619211723,0.3176,0.0,0.0031167227585412855,6.166011347452041,0.41407982814182964,0.0,0.0,-0.00011865179192391933,0.009266963814587376,-0.027328132421373125,0.03645386863190433,0.003520714950869895,-0.011102091553619424,-0.010385774783936694,-0.021850765637414338,0.04236258205423356,-0.0007256907966831925,0.02948979746073366,-0.003879315901751262,11,0.1085,11.148272017837236,0.0897,5.342357580007596e-05,-0.19235532981945475,-0.0005548239780265738,0.014994139737085913,85.41821300620842,1998.0,1187.0,0.1089,0.0982,0.009,0.3818421441072897,0.6023026801341121,0.9993569393962844,10000,1
SY_AR2_Timmer2_N10000_T10_tau100_eta1000_Mamp0.9_Tmod100_2.dat,-0.009736178036806611,1.612273234951486,-0.9989688681729687,0.002592205475919346,0.017634452636298925,0.0,-310.1400531393407,1.6772537249888626,-9.143259988448603,8.94690501465686,3.335842461538461,1.6595796348314606,1.4270411762048192,1.5675506419400858,3.2865392912172573,6.995275582412401,1.4072209593464957,1.0468794310041283,1.3093072185338246,7.3739637423082804,0.08289827805631739,0.08925314950635109,0.16452294698785547,0.06366248942679961,0.10386105701300682,0.07752536831704206,0.11053961780959343,0.09602783281854402,0.13857252419757357,0.07313673586691634,0.2092,0.4074,0.6177,0.8055,-0.025875804681041448,0.006864022617896433,0.8224770367468989,-0.002243879681157675,-6.712974913670655e-06,2.991973886406058e-05,33.333,-0.026697495463000008,-0.0310235,-35.033,1971.0,811.0,-0.9798891066231022,-0.005147683825407091,-0.001673724710100263,-0.013081123255527783,0.00018473366687251283,0.017891138108861254,0.002441167921032808,-0.006029415557323819,0.3197,0.0,-0.00872996191247209,8.63624259054005,-1.7850077507571196,0.0,0.0,-0.00019465039025124095,0.014964841846832121,-0.0091018329330143,-0.05060751191706247,0.03397540976525934,0.006145292327391452,0.02862937369543547,-0.025135606632657917,-0.022667660687797877,0.029365204785696437,0.04003795652953528,-0.03868930254749901,7,0.1063,10.741138560687434,0.0931,0.0003353617755467003,-0.18647314774390564,-0.004491909101119057,-0.02683476053267206,0.034776072112290196,1995.0,1206.0,0.1046,0.0988,0.0078,0.4049659187315332,0.6197144779568792,0.9999367228660884,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau20_Tmod100_MT1_eta1000_3.dat,0.006193344591100736,1.8044127553562161,-0.9034360090551588,0.006888432616272741,-0.002774667026796483,0.0,-69.5063438132278,1.7983293333366215,39.77397170070154,14.414431571760957,1.6450026299694192,1.2371064543889845,1.0918760526648097,1.1797533948030177,1.6996529126213593,1.5905307112652547,0.815642250070217,0.6373504061250403,0.798804888976321,1.7000591240934584,0.09955676463290104,0.08650150961564354,0.1059288787412374,0.10920383665775608,0.10530721793735605,0.09818237015116214,0.10747630640265561,0.11630623237601881,0.09632500154211883,0.0752118819431504,0.2029,0.4002,0.5968,0.7864,-0.07231314617713691,-0.22295984858096163,0.02124729572052242,0.023035433867328908,5.848945344173649e-05,2.5386880848498403e-05,27.379,0.06945817390099997,0.021942499999999997,-23.738000000000003,1022.0,689.0,-0.8976427873790074,-0.00731569941566788,-0.0019084547688377432,-2.7973852586813925e-07,0.008307506516473686,0.007211967775395961,-0.004188842014902347,-0.005728511808812402,0.3174,0.0,0.08122010664558553,7.329773277765449,-1.2387619444428184,0.0,0.0,0.0007004015353733488,0.002808209757578053,0.07671031924480193,0.011481775739794187,0.016164634566762943,-0.08416915472505289,-0.14691829613431887,0.1544884489514252,0.17706367938995818,-0.08115903840407244,-0.14664034819918773,0.13994095365731488,58,0.0676,81.9672131147541,0.0122,-0.00033236101771744566,-0.051407048290994455,0.0036945600904330165,0.00220071329740907,104.08930840446062,1036.0,631.0,0.0841,0.0558,0.0095,0.3430385194749301,0.5851712737445468,0.9990704526106579,10000,1
SY_AR2_Timmer1_N10000_T10_tau100_eta1000_1.dat,-0.01491158926573257,1.5997099196537619,-0.9676347265671909,-0.022153780124881117,0.0061417646738946285,0.0,-319.9068715415104,1.686561390834892,-0.9082597760622382,1.3186854933123926,3.458822052067381,1.6905497260273974,1.3406729367019667,1.5735447010869568,3.4455736440030558,8.204882921412635,1.4362237327191034,0.9201104653382217,1.4236072536132256,8.05039751249864,0.08917489906865907,0.0914958173601565,0.08158694644901354,0.09833431698506262,0.14519370917491425,0.08435474508003572,0.09601484035646622,0.09124010942763087,0.15973088002260105,0.06287373607546003,0.2036,0.4196,0.6055,0.8104,0.26246495395811875,-0.023242543322690604,0.9122593556499871,-0.0011020290691192212,-3.4051632305849413e-06,3.0902104358983155e-05,35.898,-0.04026665689400002,-0.04178,-34.236,1973.0,800.0,-0.98200471075335,0.009424362701260217,0.007246167623782632,-0.005542754611555822,-0.010554446381182615,0.00960594028727062,-0.007553615775720142,0.014782394993714126,0.3148,0.0,0.012400674727196756,8.919782395369312,1.0824788751515912,0.0,0.0,-0.00021887143816869408,0.016107286390427425,0.03297209288794989,0.004164326016830508,-0.04255316416089271,0.04228197377188627,-0.017497619284443777,0.011878420177566547,-0.01372454816025867,0.06353275501079846,-0.050853056896007005,0.00035632191648645063,3,0.106,10.0,0.1,-2.084235991221576e-05,-0.1855114463635503,3.182009830318674e-05,-0.032693778177272724,-0.021231804024150244,1989.0,1208.0,0.1052,0.0987,0.0074,0.38142983431716426,0.593357002309864,0.9999784221190008,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau50_Tmod250_MT5_eta1000_3.dat,-5.233465904154813e-05,1.908693878149761,-1.7545987660451487,0.5690935661730541,0.11362907554748031,0.0,-23.825218680877096,1.6494882180396366,-5.988947219912485,1.404874173321182,2.421191199376947,1.0472385507246378,1.0450392561837458,1.1530251830161053,2.3876857476635513,3.7621833291515214,0.5627623039051459,0.5503496715510688,0.6485966012691832,3.6417067001161856,0.08860087389385819,0.07387524262149231,0.09299730627047637,0.081478006844888,0.1311400336777245,0.07997785345300491,0.16204125362661936,0.11175226802714869,0.07893448373356034,0.09920267785122718,0.2218,0.4225,0.6126,0.791,0.6181031897160105,0.056871453570287014,0.6050443729432347,-0.005172213398445069,-1.1373047915848987e-05,2.199064960032182e-05,24.063000000000002,1.1900515000006351e-05,0.019007,-27.311999999999998,2264.0,865.0,-0.8183230998551705,0.4942372804363235,-0.4720223049284594,-0.3370688278330079,-0.04394713678925088,0.04004424549403028,-0.10937241680950997,-0.14624353564796536,0.2858,0.0,-0.029710113248121024,6.34760375979922,0.17313369244098628,0.0,0.0,-0.00018464930392423046,0.0017079781244052207,0.01753931463140184,0.047071434131583115,-0.012919581211253977,-0.033787327130795825,-0.009095299616529164,0.004441146730802355,0.03838528226204654,0.0216772936410857,-0.05348616961930131,0.016047064032216164,42,0.1025,16.129032258064516,0.062,0.0003277657649947565,-0.28255484554476473,-0.003671928130729421,0.4354776687071428,20.785175422072754,2310.0,1036.0,0.1238,0.0901,0.0082,0.43613819951338195,0.6285352798053527,0.999630265703455,10000,1
SY_AR2_Timmer1_N10000_T20_tau100_eta1000_2.dat,0.011434827291763391,1.9033424695092656,-1.019968570795734,0.032664018719733456,-0.025700918228271252,0.0,-82.69378792255753,1.873966218267246,155.90798745415057,35.95586164517187,3.503717603911981,2.772360205831904,2.8055238617537315,2.785362563667233,3.5252056131787675,6.628378212428488,4.060794849325514,4.149806291933128,4.14539263680735,7.147250794208882,0.09412907807839756,0.1386838779492196,0.08341042664789909,0.09345954491928901,0.0539912451068696,0.08934351336566941,0.10147317439220661,0.12136140737218393,0.14046394785985197,0.08368378430841322,0.1849,0.3964,0.6372,0.8091,-0.3987114691760314,-0.0377032060024257,0.5854740032143321,0.005454705837500436,3.073616923040819e-05,5.6352784028851436e-05,49.76,0.11596227206500002,0.09098300000000001,-54.65,993.0,584.0,-0.977132092941008,-0.050912646706376546,-0.003088599045350877,0.010269241579190482,-0.004155449533067671,-0.001950832190560101,-0.006276065550648422,0.01084743297713779,0.3342,0.0,0.018802188372850016,16.26626258038334,4.274632753185431,0.0,0.0,-0.0003052991372901258,0.013674317192220582,0.3018198550086677,-0.16384898577493448,0.06414028553991398,-0.2847037124514827,0.1378326992267002,-0.11990767985566177,0.09483802033679983,-0.1039450932462199,0.015920391922840393,-0.07768875445333227,29,0.0569,25.70694087403599,0.0389,4.1743371567007356e-05,-0.04779282963703525,0.0005745952598790793,-0.006298014943496938,2.47460795893803,997.0,645.0,0.0576,0.0507,0.0085,0.387156402643425,0.6632123359831433,0.9997607578578201,10000,1
SY_AR2_Timmer2_N10000_T20_tau100_eta1000_Mamp0.3_Tmod250_2.dat,-0.002001094624462012,1.8803806650370347,-0.9818147989263509,0.001500249172070603,0.003204354454434455,0.0,-148.90229423248275,1.7514795882671632,-27.617353232644348,-13.943082355066196,3.4582348300970875,2.4423169463087246,2.381656182825485,2.53203406779661,3.4298201701093562,8.168088651772303,3.5036749912228906,3.0137667553669094,3.458112166839385,7.897138838864127,0.05803313065334585,0.1555326647715762,0.08454239148534973,0.054591382476782316,0.11929183423510743,0.15295209151221534,0.08022924790520417,0.12575016056596502,0.07170171784665338,0.09737537854780041,0.1967,0.425,0.5928,0.7856,0.15386176081071978,0.08546588357682819,0.7419617462731372,-0.003292968702207639,-1.7874613618727514e-05,5.428628706173259e-05,56.961000000000006,-0.0038982472100000166,-0.0694865,-57.38,975.0,582.0,-0.9788813240627566,0.017407064627868698,-0.011338169815685263,-0.004949032098331945,-0.012212973234194959,0.010934755344611826,-0.0038341542813213926,0.003902212987094261,0.3122,0.0,-0.007071603221699221,15.669618915470929,6.962850863861469,0.0,0.0,-1.5430035542326247e-06,0.012389671298341913,0.27842329300528273,-0.08999723359692324,-0.19120163472683568,0.253828448307092,0.106236917400434,-0.3177714297559136,0.16520500220366632,0.08632372405026123,-0.19635798626034043,0.18076530936287244,27,0.0577,23.4192037470726,0.0427,2.5133229517549573e-05,-0.04801443871876912,-0.0007118716598622226,-0.003001254619746535,0.026027503474825447,973.0,600.0,0.061,0.0505,0.0081,0.38602076245616185,0.6178098844683885,0.9994263802766287,10000,1
SY_AR2_Timmer1_N10000_T20_tau50_eta1000_2.dat,-0.0003972630946910971,1.8666232694929819,-0.9648439888569431,0.001665101321076147,0.011261638222524045,0.0,-112.48367563538237,1.8138728312064312,-0.5892100350924161,-6.635511000107584,2.6293073645769933,1.9496061655405406,1.9163771717451525,1.8294827557058326,2.59468632218845,3.950366192197741,2.1051353447677297,1.9363152286709546,1.9066959705394901,4.10380319036003,0.10045746767061006,0.11461759075446196,0.07597866708888316,0.09108316893110528,0.08951682287752066,0.10626065398109133,0.1314749655995119,0.09195068106155253,0.11596213962473102,0.0826978424105321,0.1921,0.4112,0.6099,0.8019,-0.1859051672389036,-0.1397247013595402,0.4664839536299681,0.007282931690122317,2.9730951879095946e-05,4.0825780214615276e-05,42.11,0.008915192559999991,0.11457,-38.471,981.0,597.0,-0.9621352207814723,0.007475508051625693,-0.0006625950078614392,-0.0012806374968931228,0.011492133840948453,-0.0034843165770333576,0.002981920862389611,-0.005612897835939283,0.3223,0.0,-0.0012761751181701055,11.784521477878709,1.085209890601674,0.0,0.0,-0.00031329869443350077,0.00754873777187731,0.21690696610528185,-0.02922849011569576,0.028499048781998312,-0.03567142546579781,0.0882840443016605,-0.1523119572400471,0.22301625397208671,-0.24164934750337272,0.29137289138395667,-0.24569782211890395,35,0.0602,27.548209366391184,0.0363,0.00013306203101665786,-0.04862652446279446,-0.0011260358731540855,-0.0012643111249499893,0.11915944922772975,979.0,620.0,0.0647,0.0511,0.0093,0.3514724314664747,0.6020029535498443,0.9986888372266415,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau50_Tmod250_MT5_eta1000_1.dat,-0.0008769798222102694,1.9657787542502159,-1.06806487844849,-0.022297175538929848,0.010274871890756265,0.0,-22.941411096303263,1.6971414068564676,-54.1046643856024,-41.60351801043278,2.6854460327074494,1.8134212837837838,1.7395541059546313,1.8802272340425534,2.6668843351548266,4.514289414137803,1.7074961713882166,1.5701048507996775,1.8048201059646898,4.501360254945869,0.12499095518109313,0.09992035065290839,0.08902621468696365,0.12327299558305105,0.09723471824405695,0.07014905209668065,0.07153664107252201,0.1000875369348405,0.12934005685543667,0.09444147869244698,0.1865,0.3834,0.5993,0.8075,0.42106590043665504,0.06679281064550749,0.6981338061970574,-0.0038788788932296427,-1.633277226032753e-05,4.211083498723762e-05,44.883,-0.014862884270000001,0.10825,-49.083,1027.0,629.0,-0.9557980049943658,0.15291309930601257,0.10126166328746493,0.0339223925773495,-0.016706182147482197,-0.03110685583405667,-0.07372651430552879,-0.058829874931152326,0.2888,0.0,-0.026991458882921354,12.155226643481114,-1.867947723467478,0.0,0.0,-0.0002087005419493329,0.004396334226274633,0.27576277385520803,-0.2473727491533639,0.05051196832973116,-0.1148958880147934,-0.04747915116492354,0.05087840874810721,0.11550239962368102,-0.1293705240314779,0.041079400930873165,0.007547273548880583,60,0.0659,30.581039755351682,0.0327,0.00020730182290780208,-0.054312705481617554,-0.0026796908498114436,0.035433037258080585,59.870153989374145,1021.0,546.0,0.0674,0.0527,0.008,0.4196932933188599,0.6252570078539045,0.9986898145683545,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau20_Tmod250_MT5_eta1000_2.dat,0.009976740735577349,1.710628667292573,-1.3560852686327978,0.33116946348373877,0.12056132940761544,0.0,-26.179478210725875,1.5284213085497085,3.9211087283529955,-1.5373094329016066,1.594234125766871,0.7461903072625697,0.6038922697512438,0.7506222019635344,1.6503082513247542,1.6611247901007695,0.2925988245013022,0.18249214818556303,0.27943220242250055,1.7628705725965637,0.08642226874419875,0.1266488395695935,0.08138391658810223,0.1085600769795363,0.10055362203690749,0.0811947670815125,0.10463331065014539,0.10694823674553663,0.10358794188643586,0.10006701971803135,0.1945,0.4031,0.6073,0.8019,0.822346128614746,0.050147509893540027,0.7279188559826137,-0.003479376873804804,-5.124967516059611e-06,1.473093962168656e-05,20.655,0.024525234796999997,0.021685,-18.314,2213.0,843.0,-0.7854201205747028,0.34463969287371304,-0.22578072254548928,-0.27071085440782455,-0.09391572033043671,-0.011193866721699315,-0.019915512515896516,-0.08324601307069183,0.2882,0.0,0.053670553698585546,4.252056427786377,-0.24387443633391134,0.0,0.0,-0.00011787686487718978,0.001391453783342359,-0.05406217056151192,-0.028161910297628965,0.05418540009249782,-0.027762682112782742,-0.007450306578850707,0.013913461111634589,0.030877357853499994,0.0028190490394964167,-0.0037959293086838814,0.01719249248876019,46,0.1183,18.248175182481752,0.0548,9.656108299705272e-05,-0.27958434042524954,-0.008456919847335806,0.5954427614036265,13.511643024155218,2317.0,1062.0,0.1359,0.0872,0.0078,0.3856090738792373,0.5534322153506633,0.9999271155329365,10000,1
SY_AR2_Timmer1_N10000_T50_tau100_eta1000_2.dat,0.013152724101853062,1.9617769231270543,-0.9786357431735229,0.0023363918021346297,-0.003284333488042218,0.0,-65.89894356537934,1.8495233721953535,3465.7921816821517,3188.926891839411,3.929677436725902,4.006255267910897,3.8491703895781635,4.011088888888889,4.018512931034483,9.702860296060637,8.16188917505503,8.808968375958395,8.792626404110777,9.002232623755202,0.16347193479787103,0.10746159452226642,0.08762222447548344,0.07222507888825504,0.11351603248398166,0.08485186490711932,0.1221543581634879,0.0641239857708017,0.10358459537156371,0.08098833061916966,0.1728,0.386,0.5797,0.794,-0.16690025986784596,-0.09414513161417015,0.25146731867862976,0.01146898328875924,0.000169471411619996,0.00014777004170799042,128.22,0.7531271907799999,0.420845,-151.96,398.0,460.0,-0.973862852395462,-0.15430485978562594,-0.026892132480424664,-0.0011247146657522224,-0.011053355316294875,-0.019329016184642295,0.01035302021433733,0.006935770545275316,0.3221,0.0,-0.007366343742264789,42.65607602961026,-26.862397456974417,0.0,0.0,-0.00011117325887734686,0.016665802740588948,-0.99851931615169,2.117364838227479,-1.9766343144241374,-4.42800012363674,4.65614635692211,-0.5294120938699298,-2.055786013733696,0.9227886841230033,-1.5350424473805246,1.4692288612067732,23,0.0262,104.16666666666667,0.0096,-6.442295451298821e-05,-0.009017247063158861,0.00013018938705115928,0.0038621250729178,212.96688683658098,398.0,256.0,0.0358,0.0227,0.0081,0.4133592690413306,0.676479406096081,0.9988140402927403,10000,1
SY_AR2_Timmer1_N10000_T20_tau100_eta1000_3.dat,-0.003423940357425392,1.891336195860884,-0.9894527060390146,-0.010661533902462828,0.034112163966042136,0.0,-165.10556591371093,1.8370507635746585,-212.2650686857926,-61.62684761818818,3.8786218181818186,2.6202489915966387,2.6196726206190473,2.802135338983051,3.7615271507016472,9.076573161220939,3.850949664549404,3.368704207728854,3.745715038556241,8.898748617780226,0.07566804316891312,0.14757957592752619,0.10657853024928793,0.09692651562465258,0.0883069254640934,0.08554576947704705,0.1324471638310052,0.06490905825864483,0.08447855051980356,0.11755986747902628,0.1938,0.3874,0.6055,0.8075,0.038277587928127854,0.19393948078228782,0.445477809283625,-0.007630601135154735,-4.499794322377994e-05,5.897455877884558e-05,54.74100000000001,-0.031027736365,-0.0485415,-59.056000000000004,1003.0,566.0,-0.9819193436694035,0.002660123445183562,0.006247209900458882,-0.005296650073305391,0.022498938062624308,0.009813148852649747,-0.004097751610548531,0.018344112168263173,0.3097,0.0,-0.04349928006524629,17.0232816806799,-6.040227989207395,0.0,0.0,-0.0002506227888475517,0.01809084731074014,0.0805971234897012,-0.19673633545648614,0.2540257286292454,-0.11832551673089012,0.18289674242386567,-0.2956505649922403,0.17118390950555903,-0.03796605378325026,0.028616964202360463,0.09719862077833229,23,0.0568,24.449877750611247,0.0409,-0.00015200360200581271,-0.04999577610306524,0.0011747395637982168,0.003500545475785662,205.75414761784083,1001.0,589.0,0.0577,0.0513,0.0085,0.39503677601342746,0.6431013119853775,0.9998460964380871,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau50_Tmod100_MT1_eta1000_3.dat,0.01124584285434431,1.6502454023924076,-1.0511836321276886,0.023416298846908268,-0.0049204059845858045,0.0,-26.463588678876633,1.624283831142436,5.862637409781954,-2.2278121391742656,2.4079300683371296,1.0079886990801579,0.9339700475336322,1.0864866754617415,2.4047443095599395,3.9843190934618784,0.5733435356672958,0.4576915154202695,0.6369445429227205,3.9233772953659494,0.09453832849964114,0.11249293486990325,0.09858048181033006,0.05471919498675167,0.09418151012755024,0.08788679422703222,0.11076604467474203,0.14916393009085693,0.11426465584012407,0.08340612487306835,0.2003,0.4235,0.6282,0.8037,0.3382736647295874,0.0900254029801782,0.5684500995797446,-0.005704022652791775,-1.1946406333669008e-05,2.0945580893291934e-05,26.918000000000003,0.030299344515,-0.012086,-23.569000000000003,1968.0,918.0,-0.9563350292259272,0.08091875314872868,0.014636527070948705,-0.03233244478187684,-0.06918089624308722,-0.06301348539780555,-0.04404059126497948,-0.01610539591282002,0.3049,0.0,0.02837925598373246,6.04596203236531,0.4486880755872379,0.0,0.0,-0.00018851134095927466,0.004361060046814657,0.0011556688899053,0.04629322537529821,-0.03835283309235868,0.044558312065255054,-0.05101399099960192,0.02541449017826325,-0.004610096232448232,-0.000975745829705481,0.016159972769437595,-0.02300353210810341,44,0.1184,12.091898428053204,0.0827,-0.00012519994788370484,-0.19868537976720715,0.0018259731707029655,0.05633075863322966,47.03983137014458,1998.0,1146.0,0.1115,0.0975,0.0086,0.37022599877196105,0.5651672707825777,0.9991604701306277,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau20_Tmod100_MT5_eta1000_3.dat,0.0031694004822418378,1.8635539600281028,-0.9707732485012808,0.0035242042449956656,0.01725774579016874,0.0,-28.66271950036079,1.6325506889620292,-1.8580506841440783,1.508126664039113,1.7463652618904275,1.2267751484308735,1.02203715337132,1.136797536108751,1.7359425287356325,1.8965128592327578,0.8059307924188711,0.5805426708307311,0.7333361891782963,1.756265229074549,0.08206675431796143,0.10559538652768356,0.11580025142856785,0.08296445043081994,0.12501392194524086,0.11750760476466574,0.11357173204361015,0.05864123107871564,0.10903079530193044,0.08980787216080435,0.2096,0.412,0.5867,0.8031,0.40368243239364787,0.38463365182696385,0.007894560564888254,-0.0265640963749079,-7.124642110590336e-05,2.6813787037599954e-05,34.049,0.028437169507999942,0.15482,-30.142,1045.0,712.0,-0.8998856141170203,0.08036400624503869,0.049541520619662834,0.025466915004051578,0.016986725688767166,-0.0017610727526029396,-0.02889994852741673,-0.027117104356981454,0.2984,0.0,-0.01643049135808947,7.742431667556141,-1.5210893364546263,0.0,0.0,0.00018724312132137273,0.0021768581838430287,-0.13112060233588257,-0.05209195592295589,0.02769251744846426,0.10731481375060786,-0.19722241940867855,-0.010846257548740424,0.16458478220786504,0.0925437746534389,-0.16343221433765154,0.0013362431439564943,79,0.0654,57.142857142857146,0.0175,6.958192179315375e-05,-0.05705069787051736,-0.0006485974850799211,0.052107167372059116,33.7928057396583,1051.0,564.0,0.0885,0.0569,0.0097,0.37413188764780103,0.5659329189450234,0.9980311440779549,10000,1
SY_AR2_Timmer3_N10000_Tmean20_tau50_Tmod250_MT3_eta1000_4.dat,-0.004472125698503768,1.9011198704310392,-1.0063158623359638,0.013642488788429719,-0.013824640396276691,0.0,-29.235100587023954,1.6736768627673504,-27.567567065867053,6.372764903966697,2.6000556427278214,1.6096298507462687,1.5357797900092507,1.6997606161532055,2.5508864766525168,4.264824265871901,1.4381605251122498,1.257613817079175,1.7357444123956238,4.069493035553929,0.07816542638146448,0.057076343045964865,0.1658249093020036,0.077564110739163,0.11342777796666967,0.11001054728252403,0.0847383717109284,0.1293012675247667,0.08238312548344455,0.10150812056307078,0.2264,0.4144,0.6043,0.7975,0.28244766619694817,-0.1128096233635911,0.7642999353636079,0.0029987585200982976,1.1627023901708396e-05,3.8776495062674506e-05,42.412,-0.054680317366999985,-0.123685,-46.336000000000006,984.0,611.0,-0.9528271266080283,0.02398179037326367,0.028067457545970693,0.036558672530614206,0.011840153615156555,0.004070519319347322,-0.004851997578928428,-0.023701326321158126,0.3026,0.0,-0.00957751749583101,11.192740764169942,5.594210679637573,0.0,0.0,-0.000447746693341397,0.0043210436432088665,-0.10303199701931372,-0.2816856337292195,0.21930950383840903,-0.06321072654307763,-0.15427446270661788,0.2180485450415801,-0.01567901404473133,-0.06732130335162186,-0.08068464439263258,0.10529429463431418,52,0.0622,27.548209366391184,0.0363,-4.522288228668163e-05,-0.05234696240437644,0.0014390522119164498,0.020738294517593518,68.94191335183365,1000.0,576.0,0.0706,0.0527,0.0086,0.42009172037679726,0.6239858926398342,0.9992224649272885,10000,1
